StyleNo,Brand,Name,Color,Upper,Desc,Sole,HSSCode,Origin,NettKG,SafetyISO,Properties,Sizing,Size,Price,VAT,Stock,EAN13,Alias,Clearance,NextDue
MS081A,MOKKERS,GORDON,Black,Softie Leather,Moccasin Slipper,Stitched PVC Outdoor Sole,64039950,GB,0.5,,,UK,10,10.98,S,20,5050703141963,,,N,
MS081A,MOKKERS,GORDON,Black,Softie Leather,Moccasin Slipper,Stitched PVC Outdoor Sole,64039950,GB,0.5,,,UK,11,10.98,S,20,5050703141970,,,N,
MS081A,MOKKERS,GORDON,Black,Softie Leather,Moccasin Slipper,Stitched PVC Outdoor Sole,64039950,GB,0.5,,,UK,12,10.98,S,20,5050703141987,,,N,
MS081A,MOKKERS,GORDON,Black,Softie Leather,Moccasin Slipper,Stitched PVC Outdoor Sole,64039950,GB,0.5,,,UK,13,10.98,S,20,5050703141994,,,N,
MS081BT,MOKKERS,GORDON,Tan,Softie Leather,Moccasin Slipper,Stitched PVC Outdoor Sole,64039950,GB,0.5,,,UK,6,10.98,S,20,5050703142007,,,N,
MS081BT,MOKKERS,GORDON,Tan,Softie Leather,Moccasin Slipper,Stitched PVC Outdoor Sole,64039950,GB,0.5,,,UK,7,10.98,S,20,5050703142014,,,N,
MS081BT,MOKKERS,GORDON,Tan,Softie Leather,Moccasin Slipper,Stitched PVC Outdoor Sole,64039950,GB,0.5,,,UK,8,10.98,S,20,5050703142021,,,N,OCTB
MS081BT,MOKKERS,GORDON,Tan,Softie Leather,Moccasin Slipper,Stitched PVC Outdoor Sole,64039950,GB,0.5,,,UK,9,10.98,S,20,5050703142038,,,N,OCTB
MS081BT,MOKKERS,GORDON,Tan,Softie Leather,Moccasin Slipper,Stitched PVC Outdoor Sole,64039950,GB,0.5,,,UK,10,10.98,S,20,5050703142045,,,N,OCTB
MS081BT,MOKKERS,GORDON,Tan,Softie Leather,Moccasin Slipper,Stitched PVC Outdoor Sole,64039950,GB,0.5,,,UK,11,10.98,S,20,5050703142052,,,N,OCTB
MS081BT,MOKKERS,GORDON,Tan,Softie Leather,Moccasin Slipper,Stitched PVC Outdoor Sole,64039950,GB,0.5,,,UK,12,10.98,S,20,5050703142069,,,N,
MS081BT,MOKKERS,GORDON,Tan,Softie Leather,Moccasin Slipper,Stitched PVC Outdoor Sole,64039950,GB,0.5,,,UK,13,10.98,S,20,5050703142076,,,N,
MS1524C,SLEEPERS,TERRY,Navy Blue,Textile Mesh,Fully Opening Touch Fastening Slipper,Rubber Sole,64041910,CN,0.608,,,UK,4,8.98,S,12,5050703623346,,,N,
MS1524C,SLEEPERS,TERRY,Navy Blue,Textile Mesh,Fully Opening Touch Fastening Slipper,Rubber Sole,64041910,CN,0.608,,,UK,5,8.98,S,5,5050703623353,,,N,
MS1524C,SLEEPERS,TERRY,Navy Blue,Textile Mesh,Fully Opening Touch Fastening Slipper,Rubber Sole,64041910,CN,0.608,,,UK,6,8.98,S,0,5050703623360,,,N,SEPA
MS1524C,SLEEPERS,TERRY,Navy Blue,Textile Mesh,Fully Opening Touch Fastening Slipper,Rubber Sole,64041910,CN,0.608,,,UK,7,8.98,S,0,5050703623377,,,N,SEPA
MS1524C,SLEEPERS,TERRY,Navy Blue,Textile Mesh,Fully Opening Touch Fastening Slipper,Rubber Sole,64041910,CN,0.608,,,UK,8,8.98,S,20,5050703623384,,,N,SEPA
MS1524C,SLEEPERS,TERRY,Navy Blue,Textile Mesh,Fully Opening Touch Fastening Slipper,Rubber Sole,64041910,CN,0.608,,,UK,9,8.98,S,20,5050703623391,,,N,SEPA
MS1524C,SLEEPERS,TERRY,Navy Blue,Textile Mesh,Fully Opening Touch Fastening Slipper,Rubber Sole,64041910,CN,0.608,,,UK,10,8.98,S,10,5050703623407,,,N,SEPA
MS1524C,SLEEPERS,TERRY,Navy Blue,Textile Mesh,Fully Opening Touch Fastening Slipper,Rubber Sole,64041910,CN,0.608,,,UK,11,8.98,S,0,5050703623414,,,N,SEPA
MS1524C,SLEEPERS,TERRY,Navy Blue,Textile Mesh,Fully Opening Touch Fastening Slipper,Rubber Sole,64041910,CN,0.608,,,UK,12,8.98,S,1,5050703623421,,,N,SEPA
MS161NC,MOKKERS,JAKE,Navy Blue,Real Suede,Moccasin Slipper,Real Suede Sole,64035950,GB,0.26,,,UK,6,8.95,S,8,5050703214087,,,N,MAYB
MS161NC,MOKKERS,JAKE,Navy Blue,Real Suede,Moccasin Slipper,Real Suede Sole,64035950,GB,0.26,,,UK,7,8.95,S,20,5050703214094,,,N,MAYB
MS161NC,MOKKERS,JAKE,Navy Blue,Real Suede,Moccasin Slipper,Real Suede Sole,64035950,GB,0.26,,,UK,8,8.95,S,20,5050703214100,,,N,MAYB
MS161NC,MOKKERS,JAKE,Navy Blue,Real Suede,Moccasin Slipper,Real Suede Sole,64035950,GB,0.26,,,UK,9,8.95,S,20,5050703214117,,,N,MAYB
MS161NC,MOKKERS,JAKE,Navy Blue,Real Suede,Moccasin Slipper,Real Suede Sole,64035950,GB,0.26,,,UK,10,8.95,S,20,5050703214124,,,N,MAYB
MS161NC,MOKKERS,JAKE,Navy Blue,Real Suede,Moccasin Slipper,Real Suede Sole,64035950,GB,0.26,,,UK,11,8.95,S,20,5050703214131,,,N,MAYB
MS161NC,MOKKERS,JAKE,Navy Blue,Real Suede,Moccasin Slipper,Real Suede Sole,64035950,GB,0.26,,,UK,12,8.95,S,20,5050703214148,,,N,MAYB
MS161NC,MOKKERS,JAKE,Navy Blue,Real Suede,Moccasin Slipper,Real Suede Sole,64035950,GB,0.26,,,UK,13,8.95,S,20,5050703214155,,,N,
MS161TS,MOKKERS,JAKE,Taupe,Real Suede,Moccasin Slipper,Real Suede Sole,64035950,GB,0.26,,,UK,6,8.95,S,20,5050703586771,,,N,SEPB
MS161TS,MOKKERS,JAKE,Taupe,Real Suede,Moccasin Slipper,Real Suede Sole,64035950,GB,0.26,,,UK,7,8.95,S,20,5050703586788,,,N,SEPB
MS161TS,MOKKERS,JAKE,Taupe,Real Suede,Moccasin Slipper,Real Suede Sole,64035950,GB,0.26,,,UK,8,8.95,S,20,5050703586795,,,N,SEPB
MS161TS,MOKKERS,JAKE,Taupe,Real Suede,Moccasin Slipper,Real Suede Sole,64035950,GB,0.26,,,UK,9,8.95,S,20,5050703586801,,,N,SEPB
MS161TS,MOKKERS,JAKE,Taupe,Real Suede,Moccasin Slipper,Real Suede Sole,64035950,GB,0.26,,,UK,10,8.95,S,20,5050703586818,,,N,SEPB
MS161TS,MOKKERS,JAKE,Taupe,Real Suede,Moccasin Slipper,Real Suede Sole,64035950,GB,0.26,,,UK,11,8.95,S,20,5050703586825,,,N,SEPB
MS161TS,MOKKERS,JAKE,Taupe,Real Suede,Moccasin Slipper,Real Suede Sole,64035950,GB,0.26,,,UK,12,8.95,S,20,5050703586832,,,N,SEPB
MS161TS,MOKKERS,JAKE,Taupe,Real Suede,Moccasin Slipper,Real Suede Sole,64035950,GB,0.26,,,UK,13,8.95,S,20,5050703599900,,,N,SEPB
MS219C,ZEDZZZ,CHARLES,Navy Blue,Felt,Herringbone Gusset Slipper,Textile Covered Injected Sole,64052091,CN,0.48,,,UK,6,3.98,S,0,5050703215169,,,N,JULB
MS219C,ZEDZZZ,CHARLES,Navy Blue,Felt,Herringbone Gusset Slipper,Textile Covered Injected Sole,64052091,CN,0.48,,,UK,7,3.98,S,20,5050703215176,,,N,JULB
MS219C,ZEDZZZ,CHARLES,Navy Blue,Felt,Herringbone Gusset Slipper,Textile Covered Injected Sole,64052091,CN,0.48,,,UK,8,3.98,S,20,5050703215183,,,N,JULB
MS219C,ZEDZZZ,CHARLES,Navy Blue,Felt,Herringbone Gusset Slipper,Textile Covered Injected Sole,64052091,CN,0.48,,,UK,9,3.98,S,20,5050703215190,,,N,JULB
MS219C,ZEDZZZ,CHARLES,Navy Blue,Felt,Herringbone Gusset Slipper,Textile Covered Injected Sole,64052091,CN,0.48,,,UK,10,3.98,S,20,5050703215206,,,N,JULB
MS219C,ZEDZZZ,CHARLES,Navy Blue,Felt,Herringbone Gusset Slipper,Textile Covered Injected Sole,64052091,CN,0.48,,,UK,11,3.98,S,12,5050703215213,,,N,JULB
MS219C,ZEDZZZ,CHARLES,Navy Blue,Felt,Herringbone Gusset Slipper,Textile Covered Injected Sole,64052091,CN,0.48,,,UK,12,3.98,S,20,5050703215220,,,N,JULB
MS219C,ZEDZZZ,CHARLES,Navy Blue,Felt,Herringbone Gusset Slipper,Textile Covered Injected Sole,64052091,CN,0.48,,,UK,13,4.25,S,20,5050703215237,,,N,JULB
MS219C,ZEDZZZ,CHARLES,Navy Blue,Felt,Herringbone Gusset Slipper,Textile Covered Injected Sole,64052091,CN,0.48,,,UK,14,4.25,S,20,5050703215244,,,N,JULB
MS219C,ZEDZZZ,CHARLES,Navy Blue,Felt,Herringbone Gusset Slipper,Textile Covered Injected Sole,64052091,CN,0.48,,,UK,15,4.25,S,20,5050703274586,,,N,JULB
MS219C,ZEDZZZ,CHARLES,Navy Blue,Felt,Herringbone Gusset Slipper,Textile Covered Injected Sole,64052091,CN,0.48,,,UK,16,4.25,S,20,5050703274593,,,N,JULB
MS220B,COMFYLUX,JAMES,Brown Check,Nylon,Touch Fastening Boot Slipper,Vulcanised Rubber Sole,64041910,ES,0.56,,,UK,6,10.98,S,6,5050703215367,,,N,
MS220B,COMFYLUX,JAMES,Brown Check,Nylon,Touch Fastening Boot Slipper,Vulcanised Rubber Sole,64041910,ES,0.56,,,UK,7,10.98,S,7,5050703215374,,,N,
MS220B,COMFYLUX,JAMES,Brown Check,Nylon,Touch Fastening Boot Slipper,Vulcanised Rubber Sole,64041910,ES,0.56,,,UK,8,10.98,S,20,5050703215381,,,N,
MS220B,COMFYLUX,JAMES,Brown Check,Nylon,Touch Fastening Boot Slipper,Vulcanised Rubber Sole,64041910,ES,0.56,,,UK,9,10.98,S,20,5050703215398,,,N,
MS220B,COMFYLUX,JAMES,Brown Check,Nylon,Touch Fastening Boot Slipper,Vulcanised Rubber Sole,64041910,ES,0.56,,,UK,10,10.98,S,20,5050703215404,,,N,
MS220B,COMFYLUX,JAMES,Brown Check,Nylon,Touch Fastening Boot Slipper,Vulcanised Rubber Sole,64041910,ES,0.56,,,UK,11,10.98,S,20,5050703215411,,,N,
MS220B,COMFYLUX,JAMES,Brown Check,Nylon,Touch Fastening Boot Slipper,Vulcanised Rubber Sole,64041910,ES,0.56,,,UK,12,10.98,S,19,5050703215428,,,N,
MS220B,COMFYLUX,JAMES,Brown Check,Nylon,Touch Fastening Boot Slipper,Vulcanised Rubber Sole,64041910,ES,0.56,,,UK,13,10.98,S,16,5050703215435,,,N,
MS220C,COMFYLUX,JAMES,Navy Blue Check,Nylon,Touch Fastening Boot Slipper,Vulcanised Rubber Sole,64041910,ES,0.56,,,UK,6,10.98,S,7,5050703215442,,,N,
MS220C,COMFYLUX,JAMES,Navy Blue Check,Nylon,Touch Fastening Boot Slipper,Vulcanised Rubber Sole,64041910,ES,0.56,,,UK,7,10.98,S,5,5050703215459,,,N,APRB
MS220C,COMFYLUX,JAMES,Navy Blue Check,Nylon,Touch Fastening Boot Slipper,Vulcanised Rubber Sole,64041910,ES,0.56,,,UK,8,10.98,S,20,5050703215466,,,N,APRB
MS220C,COMFYLUX,JAMES,Navy Blue Check,Nylon,Touch Fastening Boot Slipper,Vulcanised Rubber Sole,64041910,ES,0.56,,,UK,9,10.98,S,7,5050703215473,,,N,APRB
MS220C,COMFYLUX,JAMES,Navy Blue Check,Nylon,Touch Fastening Boot Slipper,Vulcanised Rubber Sole,64041910,ES,0.56,,,UK,10,10.98,S,20,5050703215480,,,N,APRB
MS220C,COMFYLUX,JAMES,Navy Blue Check,Nylon,Touch Fastening Boot Slipper,Vulcanised Rubber Sole,64041910,ES,0.56,,,UK,11,10.98,S,12,5050703215497,,,N,APRB
MS220C,COMFYLUX,JAMES,Navy Blue Check,Nylon,Touch Fastening Boot Slipper,Vulcanised Rubber Sole,64041910,ES,0.56,,,UK,12,10.98,S,20,5050703215503,,,N,
MS220C,COMFYLUX,JAMES,Navy Blue Check,Nylon,Touch Fastening Boot Slipper,Vulcanised Rubber Sole,64041910,ES,0.56,,,UK,13,10.98,S,20,5050703215510,,,N,
MS236B,COMFYLUX,PAUL,Dark Brown Check,Nylon,Touch Fastening Slipper,Vulcanised Rubber Sole,64041910,ES,0.52,,,UK,6,10.45,S,15,5050703216401,,,N,
MS236B,COMFYLUX,PAUL,Dark Brown Check,Nylon,Touch Fastening Slipper,Vulcanised Rubber Sole,64041910,ES,0.52,,,UK,7,10.45,S,6,5050703216418,,,N,
MS236B,COMFYLUX,PAUL,Dark Brown Check,Nylon,Touch Fastening Slipper,Vulcanised Rubber Sole,64041910,ES,0.52,,,UK,8,10.45,S,17,5050703216425,,,N,
MS236B,COMFYLUX,PAUL,Dark Brown Check,Nylon,Touch Fastening Slipper,Vulcanised Rubber Sole,64041910,ES,0.52,,,UK,9,10.45,S,20,5050703216432,,,N,
MS236B,COMFYLUX,PAUL,Dark Brown Check,Nylon,Touch Fastening Slipper,Vulcanised Rubber Sole,64041910,ES,0.52,,,UK,10,10.45,S,20,5050703216449,,,N,
MS236B,COMFYLUX,PAUL,Dark Brown Check,Nylon,Touch Fastening Slipper,Vulcanised Rubber Sole,64041910,ES,0.52,,,UK,11,10.45,S,20,5050703216456,,,N,
MS236B,COMFYLUX,PAUL,Dark Brown Check,Nylon,Touch Fastening Slipper,Vulcanised Rubber Sole,64041910,ES,0.52,,,UK,12,10.45,S,18,5050703216463,,,N,
MS236B,COMFYLUX,PAUL,Dark Brown Check,Nylon,Touch Fastening Slipper,Vulcanised Rubber Sole,64041910,ES,0.52,,,UK,13,10.45,S,8,5050703216470,,,N,
MS236C,COMFYLUX,PAUL,Navy Blue Check,Nylon,Touch Fastening Slipper,Vulcanised Rubber Sole,64041910,ES,0.52,,,UK,6,10.45,S,10,5050703216487,,,N,
MS236C,COMFYLUX,PAUL,Navy Blue Check,Nylon,Touch Fastening Slipper,Vulcanised Rubber Sole,64041910,ES,0.52,,,UK,7,10.45,S,7,5050703216494,,,N,APRB
MS236C,COMFYLUX,PAUL,Navy Blue Check,Nylon,Touch Fastening Slipper,Vulcanised Rubber Sole,64041910,ES,0.52,,,UK,8,10.45,S,0,5050703216500,,,N,APRB
MS236C,COMFYLUX,PAUL,Navy Blue Check,Nylon,Touch Fastening Slipper,Vulcanised Rubber Sole,64041910,ES,0.52,,,UK,9,10.45,S,1,5050703216517,,,N,APRB
MS236C,COMFYLUX,PAUL,Navy Blue Check,Nylon,Touch Fastening Slipper,Vulcanised Rubber Sole,64041910,ES,0.52,,,UK,10,10.45,S,0,5050703216524,,,N,APRB
MS236C,COMFYLUX,PAUL,Navy Blue Check,Nylon,Touch Fastening Slipper,Vulcanised Rubber Sole,64041910,ES,0.52,,,UK,11,10.45,S,10,5050703216531,,,N,APRB
MS236C,COMFYLUX,PAUL,Navy Blue Check,Nylon,Touch Fastening Slipper,Vulcanised Rubber Sole,64041910,ES,0.52,,,UK,12,10.45,S,20,5050703216548,,,N,
MS236C,COMFYLUX,PAUL,Navy Blue Check,Nylon,Touch Fastening Slipper,Vulcanised Rubber Sole,64041910,ES,0.52,,,UK,13,10.45,S,20,5050703216555,,,N,
MS245A,MOKKERS,BRUCE,Black,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,6,8.98,S,0,5050703408028,,,N,JUNA
MS245A,MOKKERS,BRUCE,Black,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,7,8.98,S,20,5050703408035,,,N,JUNA
MS245A,MOKKERS,BRUCE,Black,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,8,8.98,S,20,5050703408042,,,N,JUNA
MS245A,MOKKERS,BRUCE,Black,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,9,8.98,S,20,5050703408059,,,N,JUNA
MS245A,MOKKERS,BRUCE,Black,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,10,8.98,S,20,5050703408066,,,N,JUNA
MS245A,MOKKERS,BRUCE,Black,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,11,8.98,S,20,5050703408073,,,N,JUNA
MS245A,MOKKERS,BRUCE,Black,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,12,8.98,S,20,5050703408080,,,N,JUNA
MS245A,MOKKERS,BRUCE,Black,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,13,8.98,S,20,5050703408097,,,N,JUNA
MS245A,MOKKERS,BRUCE,Black,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,14,8.98,S,20,5050703408103,,,N,JUNA
MS245A,MOKKERS,BRUCE,Black,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,15,8.98,S,20,5050703408110,,,N,
MS245B,MOKKERS,BRUCE,Dark Brown,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,6,8.98,S,17,5050703284882,,,N,JUNA
MS245B,MOKKERS,BRUCE,Dark Brown,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,7,8.98,S,20,5050703284899,,,N,JUNA
MS245B,MOKKERS,BRUCE,Dark Brown,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,8,8.98,S,20,5050703284905,,,N,JUNA
MS245B,MOKKERS,BRUCE,Dark Brown,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,9,8.98,S,20,5050703284912,,,N,JUNA
MS245B,MOKKERS,BRUCE,Dark Brown,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,10,8.98,S,20,5050703284929,,,N,JUNA
MS245B,MOKKERS,BRUCE,Dark Brown,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,11,8.98,S,20,5050703284936,,,N,JUNA
MS245B,MOKKERS,BRUCE,Dark Brown,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,12,8.98,S,5,5050703284943,,,N,JUNA
MS245B,MOKKERS,BRUCE,Dark Brown,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,13,8.98,S,10,5050703284950,,,N,JUNA
MS245B,MOKKERS,BRUCE,Dark Brown,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,14,8.98,S,5,5050703321457,,,N,JUNA
MS245B,MOKKERS,BRUCE,Dark Brown,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,15,8.98,S,20,5050703321464,,,N,JUNA
MS245NC,MOKKERS,BRUCE,Navy Blue,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,6,8.98,S,0,5050703216722,,,N,JUNA
MS245NC,MOKKERS,BRUCE,Navy Blue,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,7,8.98,S,20,5050703216739,,,N,JUNA
MS245NC,MOKKERS,BRUCE,Navy Blue,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,8,8.98,S,20,5050703216746,,,N,JUNA
MS245NC,MOKKERS,BRUCE,Navy Blue,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,9,8.98,S,20,5050703216753,,,N,JUNA
MS245NC,MOKKERS,BRUCE,Navy Blue,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,10,8.98,S,0,5050703216760,,,N,JUNA
MS245NC,MOKKERS,BRUCE,Navy Blue,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,11,8.98,S,20,5050703216777,,,N,JUNA
MS245NC,MOKKERS,BRUCE,Navy Blue,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,12,8.98,S,20,5050703216784,,,N,JUNA
MS245NC,MOKKERS,BRUCE,Navy Blue,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,13,8.98,S,20,5050703216791,,,N,JUNA
MS245NC,MOKKERS,BRUCE,Navy Blue,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,14,8.98,S,20,5050703321471,,,N,JUNA
MS245NC,MOKKERS,BRUCE,Navy Blue,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,15,8.98,S,20,5050703321488,,,N,JUNA
MS245S,MOKKERS,BRUCE,Taupe,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,6,8.98,S,16,5050703216807,,,N,JUNA
MS245S,MOKKERS,BRUCE,Taupe,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,7,8.98,S,16,5050703216814,,,N,JUNA
MS245S,MOKKERS,BRUCE,Taupe,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,8,8.98,S,20,5050703216821,,,N,JUNA
MS245S,MOKKERS,BRUCE,Taupe,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,9,8.98,S,20,5050703216838,,,N,JUNA
MS245S,MOKKERS,BRUCE,Taupe,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,10,8.98,S,20,5050703216845,,,N,JUNA
MS245S,MOKKERS,BRUCE,Taupe,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,11,8.98,S,20,5050703216852,,,N,JUNA
MS245S,MOKKERS,BRUCE,Taupe,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,12,8.98,S,10,5050703216869,,,N,JUNA
MS245S,MOKKERS,BRUCE,Taupe,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,13,8.98,S,0,5050703216876,,,N,JUNA
MS245S,MOKKERS,BRUCE,Taupe,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,14,8.98,S,0,5050703490139,,,N,JUNA
MS245S,MOKKERS,BRUCE,Taupe,Real Suede,Moccasin Slipper,Stitched TPR Sole,64039950,CN,0.38,,,UK,15,8.98,S,0,5050703490146,,,N,
MS250H,COMFYLUX,HARLEQUIN,Multi,Velour,Slipper,Vulcanised Rubber Sole,64041910,ES,0.56,,,UK,6,9.98,S,11,5050703217422,,,N,
MS250H,COMFYLUX,HARLEQUIN,Multi,Velour,Slipper,Vulcanised Rubber Sole,64041910,ES,0.56,,,UK,7,9.98,S,0,5050703217439,,,N,APRB
MS250H,COMFYLUX,HARLEQUIN,Multi,Velour,Slipper,Vulcanised Rubber Sole,64041910,ES,0.56,,,UK,8,9.98,S,16,5050703217446,,,N,APRB
MS250H,COMFYLUX,HARLEQUIN,Multi,Velour,Slipper,Vulcanised Rubber Sole,64041910,ES,0.56,,,UK,9,9.98,S,5,5050703217453,,,N,APRB
MS250H,COMFYLUX,HARLEQUIN,Multi,Velour,Slipper,Vulcanised Rubber Sole,64041910,ES,0.56,,,UK,10,9.98,S,20,5050703217460,,,N,APRB
MS250H,COMFYLUX,HARLEQUIN,Multi,Velour,Slipper,Vulcanised Rubber Sole,64041910,ES,0.56,,,UK,11,9.98,S,6,5050703217477,,,N,APRB
MS250H,COMFYLUX,HARLEQUIN,Multi,Velour,Slipper,Vulcanised Rubber Sole,64041910,ES,0.56,,,UK,12,9.98,S,10,5050703217484,,,N,JUNB
MS250H,COMFYLUX,HARLEQUIN,Multi,Velour,Slipper,Vulcanised Rubber Sole,64041910,ES,0.56,,,UK,13,9.98,S,1,5050703217491,,,N,APRB
MS278A,COMFYLUX,BILL,Black,Nylon,Water Resistant Touch Fastening Slipper,Vulcanised Rubber Sole,64041910,ES,0.52,,,UK,6,11.95,S,0,5050703217576,,,N,
MS278A,COMFYLUX,BILL,Black,Nylon,Water Resistant Touch Fastening Slipper,Vulcanised Rubber Sole,64041910,ES,0.52,,,UK,7,11.95,S,0,5050703217583,,,N,APRB
MS278A,COMFYLUX,BILL,Black,Nylon,Water Resistant Touch Fastening Slipper,Vulcanised Rubber Sole,64041910,ES,0.52,,,UK,8,11.95,S,5,5050703217590,,,N,APRB
MS278A,COMFYLUX,BILL,Black,Nylon,Water Resistant Touch Fastening Slipper,Vulcanised Rubber Sole,64041910,ES,0.52,,,UK,9,11.95,S,20,5050703217606,,,N,APRB
MS278A,COMFYLUX,BILL,Black,Nylon,Water Resistant Touch Fastening Slipper,Vulcanised Rubber Sole,64041910,ES,0.52,,,UK,10,11.95,S,9,5050703217613,,,N,APRB
MS278A,COMFYLUX,BILL,Black,Nylon,Water Resistant Touch Fastening Slipper,Vulcanised Rubber Sole,64041910,ES,0.52,,,UK,11,11.95,S,0,5050703217620,,,N,APRB
MS278A,COMFYLUX,BILL,Black,Nylon,Water Resistant Touch Fastening Slipper,Vulcanised Rubber Sole,64041910,ES,0.52,,,UK,12,11.95,S,6,5050703217637,,,N,
MS278A,COMFYLUX,BILL,Black,Nylon,Water Resistant Touch Fastening Slipper,Vulcanised Rubber Sole,64041910,ES,0.52,,,UK,13,11.95,S,4,5050703217644,,,N,
MS304CK,SLEEPERS,JIM,Navy,Check Velour,Twin Gusset Slipper,Textile Covered Sole,64052091,CN,0.612,,,UK,6,5.75,S,15,5050703591669,,,N,SEPA
MS304CK,SLEEPERS,JIM,Navy,Check Velour,Twin Gusset Slipper,Textile Covered Sole,64052091,CN,0.612,,,UK,7,5.75,S,20,5050703591676,,,N,SEPA
MS304CK,SLEEPERS,JIM,Navy,Check Velour,Twin Gusset Slipper,Textile Covered Sole,64052091,CN,0.612,,,UK,8,5.75,S,20,5050703591683,,,N,SEPA
MS304CK,SLEEPERS,JIM,Navy,Check Velour,Twin Gusset Slipper,Textile Covered Sole,64052091,CN,0.612,,,UK,9,5.75,S,20,5050703591690,,,N,SEPA
MS304CK,SLEEPERS,JIM,Navy,Check Velour,Twin Gusset Slipper,Textile Covered Sole,64052091,CN,0.612,,,UK,10,5.75,S,20,5050703591706,,,N,SEPA
MS304CK,SLEEPERS,JIM,Navy,Check Velour,Twin Gusset Slipper,Textile Covered Sole,64052091,CN,0.612,,,UK,11,5.75,S,20,5050703591713,,,N,SEPA
MS304CK,SLEEPERS,JIM,Navy,Check Velour,Twin Gusset Slipper,Textile Covered Sole,64052091,CN,0.612,,,UK,12,5.75,S,20,5050703591720,,,N,SEPA
MS304CK,SLEEPERS,JIM,Navy,Check Velour,Twin Gusset Slipper,Textile Covered Sole,64052091,CN,0.612,,,UK,13,5.75,S,20,5050703591737,,,N,
MS304CK,SLEEPERS,JIM,Navy,Check Velour,Twin Gusset Slipper,Textile Covered Sole,64052091,CN,0.612,,,UK,14,5.75,S,20,5050703591744,,,N,
MS320C,ZEDZZZ,HARLEY,Navy Blue/Check,Textile/Felt,Check Gusset Slipper,Textile Covered Injected Sole,64052091,CN,0.5,,,UK,6,3.98,S,20,5050703218535,,,N,JULB
MS320C,ZEDZZZ,HARLEY,Navy Blue/Check,Textile/Felt,Check Gusset Slipper,Textile Covered Injected Sole,64052091,CN,0.5,,,UK,7,3.98,S,20,5050703218542,,,N,JULB
MS320C,ZEDZZZ,HARLEY,Navy Blue/Check,Textile/Felt,Check Gusset Slipper,Textile Covered Injected Sole,64052091,CN,0.5,,,UK,8,3.98,S,20,5050703218559,,,N,JULB
